"","name_country","Distributor Group","sumcountryis_air","sumcountryis_nat.soil_offfield","sumcountryis_water_offfield","sumcountryis_agr.soil","sumvaluedistributor","sumcountryis"
"662","PARAGUAY","ADAMA",18272662.7993003,1702116.17156438,865256.225382757,85797184.7045825,225.919,106637219.90083
"663","PARAGUAY","ALBAUGH",224967.172215286,17657.5727066089,10951.9355780369,1027413.7286938,340.186,1280990.40919373
"664","PARAGUAY","BASF",20567216.2617623,293587.756357487,1895618.09140667,2570959.0595074,14914.018,25327381.1690338
"665","PARAGUAY","BAYER-CROPSCIENCE",740355716.053069,31372160.2695037,160575391.75777,1326336399.41963,73764.226,2258639667.49998
"666","PARAGUAY","CORTEVA-(DOW/DUPONT)",141696765.176729,7990090.72230698,24041468.4436611,1227088660.78042,27719.057,1400816985.12312
"667","PARAGUAY","FMC",24197119.3573773,451010.299428596,13089740.0914419,22980356.1804925,526.421,60718225.9287404
"668","PARAGUAY","NUFARM",5900928.43780032,553379.756226802,319887.880498666,36724418.797842,90.544,43498614.8723678
"669","PARAGUAY","SINOCHEM",1789666.95762592,213250.304304177,65068.5798215062,10750205.3958466,413.376,12818191.2375982
"670","PARAGUAY","SUMITOMO-CORP",339520.808551428,59219.0135576215,293199.494309415,3608983.56950351,421.953,4300922.88592198
"671","PARAGUAY","SYNGENTA",1054553278.38631,51862127.0761829,370196449.785421,1999685088.53126,41237.04,3476296943.77917
"672","PARAGUAY","UNITED-PHOSPHOROUS/UPL",104301569.286883,797263.465027671,18604554.1742448,65390066.8491571,6641.883,189093453.775312
"673","PARAGUAY","VARIOUS",9290519545.01201,475280230.897209,2500496077.33569,22419580038.2133,318425.29,34685875891.4582
"674","PERU","ADAMA",69859993.9294381,4761449.09996548,59415322.9831357,324486840.682788,4182.945,458523606.695328
"675","PERU","BASF",40836681.8663066,1535956.83141706,14686259.7881565,110910609.935807,7884.957,167969508.421687
"676","PERU","BAYER-CROPSCIENCE",3736102764.20047,14007948.6527888,495573414.154795,1043829631.77439,39847.394,5289513758.78245
"677","PERU","CORTEVA-(DOW/DUPONT)",8437976.6994169,491853.599203491,629945.063376103,112230974.86822,2766.728,121790750.230217
"678","PERU","FMC",1834581.72545475,41046.4425192015,642312.094960361,2732230.00148273,563.626,5250170.26441704
"679","PERU","ISHIHARA-SANGYO",10170.9468913386,115.599097079612,2544.07025643271,7696.33764628998,63.415,20526.9538911409
"680","PERU","NUFARM",73.3926254330576,11.9557293936183,1.6736356217212,803.24587298302,0.042,890.267863431417
"681","PERU","SUMITOMO CHEMICAL",165132.411999894,3208.24065808481,272619.029782016,215482.659320465,1283.722,656442.34176046
"682","PERU","SYNGENTA",879.533627428474,134.523875612995,20.5969849910227,9037.84219894706,0.813,10072.4966869795
"683","PERU","UNITED-PHOSPHOROUS/UPL",845120.372536412,69516.9318208445,41194.2871810998,5754549.33825789,785.551,6710380.92979625
"684","PERU","VARIOUS",1799652177.78406,75940232.7913444,715185441.936076,5748106190.08039,89394.814,8338884042.59186
"685","PHILIPPINES","BASF",93224220.0424208,5714656.81236555,39484204.9455549,307569528.982523,10717.083,445992610.782864
"686","PHILIPPINES","BAYER-CROPSCIENCE",651444788.803954,27856848.0836124,307235766.666175,1676274966.10347,47640.489,2662812369.65722
"687","PHILIPPINES","CORTEVA-(DOW/DUPONT)",640774708.19013,84836909.1489161,270970343.319407,3135878771.58781,16172.391,4132460732.24627
"688","PHILIPPINES","FMC",387913072.045262,7627201.34360796,271065237.119805,528004946.890302,11535.465,1194610457.39898
"689","PHILIPPINES","SDS-BIOTECH",14566549707.3207,1274290568.18196,8394728433.2422,7823550940.48638,7908.737,32059119649.2313
"690","PHILIPPINES","SINOCHEM",351975538.450029,10294506.7621613,254817972.920686,746418929.5591,14257.413,1363506947.69198
"691","PHILIPPINES","SYNGENTA",3449415024.93095,42381961.4990294,2741440172.31435,2898560444.22855,30318.34,9131797602.97288
"692","PHILIPPINES","UNITED-PHOSPHOROUS/UPL",970745239.587174,152971075.455085,390258711.018351,3950692583.99326,8888.095,5464667610.05387
"693","PHILIPPINES","VARIOUS",15421448128.4516,708667194.372116,13078039927.4323,19292870249.7034,140548.773,48501025499.9595
"694","POLAND","ADAMA",298903048.251043,18144316.2415693,40021325.5839688,844744973.391844,62150.516,1201813663.46842
"695","POLAND","ALBAUGH",913707.194170928,81764.0134628713,41509.9178223154,4113112.03890747,141.819,5150093.16436358
"696","POLAND","BASF",187676007.69736,11072916.231539,37050307.0445196,626710187.862894,92954.759,862509418.836313
"697","POLAND","BAYER-CROPSCIENCE",150754390.571528,12331686.3665904,12936377.1575503,649154092.111696,123871.424,825176546.207364
"698","POLAND","BELCHIM",23858028.095782,808406.368218095,2877672.16148212,48851995.7885193,4888.91,76396102.4140016
"699","POLAND","CORTEVA-(DOW/DUPONT)",351353134.727301,20371219.1362166,187982059.402719,852186631.365216,57282.076,1411893044.63145
"700","POLAND","FMC",83113684.994194,8460035.26184235,32628504.9432366,312488620.978227,23200.031,436690846.1775
"701","POLAND","ISAGRO",879053.522113103,163523.896302434,5505.34589423364,10962078.3510682,6.176,12010161.115378
"702","POLAND","MITSUI-CHEMICAL-AGRO-SANKYO",33422417.3129017,1437513.74665708,15294853.8304016,82745094.9672477,297.32,132899879.857208
"703","POLAND","NISSAN-CHEMICALS",566.697490072054,29.041192629128,33.4562992807152,453.643803431146,27.038,1082.83878541304
"704","POLAND","NUFARM",258389655.915873,23759894.6732776,131858803.281499,973242559.766284,30960.991,1387250913.63693
"705","POLAND","SUMITOMO-CORP",43106510.7549519,499946.25068977,20518473.7771889,15488158.5519362,24415.66,79613089.3347668
"706","POLAND","SYNGENTA",746942137.062123,43023173.5680441,89074713.3776184,2300694136.8179,92003.719,3179734160.82569
"707","POLAND","UNITED-PHOSPHOROUS/UPL",442244593.259349,13638463.9043456,48874911.2095856,654217502.598451,19688.21,1158975470.97173
"708","POLAND","VARIOUS",2039568730.28158,250588718.68894,291191073.074258,5096052078.14198,71358.321,7677400600.18675
"709","PORTUGAL","ADAMA",14862595.601757,614182.514418802,7059676.75768691,40338301.5024831,1062.272,62874756.3763457
"710","PORTUGAL","BASF",148317303.594631,11574407.5524571,44842895.1946017,813846399.367803,11818.982,1018581005.70949
"711","PORTUGAL","BAYER-CROPSCIENCE",126907192.925062,7653548.6791814,17152970.3695918,533009706.090785,25165.771,684723418.06462
"712","PORTUGAL","CORTEVA-(DOW/DUPONT)",5420665.76042255,322866.333885984,2649964.25475303,51874769.2333573,1901.725,60268265.5824189
"713","PORTUGAL","FMC",3157.19010629411,11.7669032189986,3486.28324623344,788.186181569348,13.593,7443.4264373159
"714","PORTUGAL","MITSUI-CHEMICAL-AGRO-SANKYO",9315732.5375676,14041.5427777994,1232768.70106416,6862405.28241527,707.7,17424948.0638248
"715","PORTUGAL","NUFARM",1190445517.81378,149680742.124679,37457190.9540685,10033817313.3245,9601.56,11411400764.2171
"716","PORTUGAL","SAPEC",749079153.499371,69345817.0127198,127730813.835741,5029587997.75511,25798.487,5975743782.10294
"717","PORTUGAL","SIPCAM-OXON",7445820.26416362,896419.172625139,259583.480926523,60086314.1911546,228.701,68688137.1088699
"718","PORTUGAL","SYNGENTA",488694354.856694,31530056.9156295,114487667.619349,2219821840.19194,18106.921,2854533919.58361
"719","PORTUGAL","UNITED-PHOSPHOROUS/UPL",7703228.18678312,36088.8229268339,2398205.28697075,2419254.10329013,21.145,12556776.3999708
"720","PORTUGAL","VARIOUS",215262354.179322,23851414.8334778,18443972.4123254,1683819136.38002,17037.695,1941376877.80514
"721","ROMANIA","ADAMA",1068005813.05766,11788859.1005706,480920228.412696,401986980.38322,51869.446,1962701880.95415
"722","ROMANIA","ALBAUGH",1544.75119967719,1.81180931669778,153.421778241867,70.0983558152975,37.671,1770.08314305105
"723","ROMANIA","BASF",200257514.055195,25833948.1277803,37816003.2418426,1670303164.07399,75890.705,1934210629.49881
"724","ROMANIA","BAYER-CROPSCIENCE",310440190.822366,24119295.4971489,20714435.8554686,1206940868.74778,120616.199,1562214790.92276
"725","ROMANIA","BELCHIM",42123732.2558814,1543437.48343547,3520440.21070482,111733607.35306,18005.625,158921217.303082
"726","ROMANIA","CORTEVA-(DOW/DUPONT)",192836828.892528,7642302.47713348,17119000.1334357,722325713.870134,57797.484,939923845.373232
"727","ROMANIA","FMC",97897614.8938724,8576394.26671954,8617752.16027047,232545136.918766,26387.557,347636898.239629
"728","ROMANIA","ISHIHARA-SANGYO",12820.8487634114,146.499361649743,2873.29106096766,7066.50538205535,95.004,22907.1445680842
"729","ROMANIA","KWIZDA-AGRO",10404195.1889316,1699429.72624249,164979.037497572,53429837.8986447,601.335,65698441.8513164
"730","ROMANIA","MITSUI-CHEMICAL-AGRO-SANKYO",6814863.07200252,1201221.38168525,72315.2371004835,27957783.4658084,442.583,36046183.1565967
"731","ROMANIA","NUFARM",374464407.25013,29242087.7973256,51214364.7084415,815712488.368439,22532.08,1270633348.12434
"732","ROMANIA","SAPEC",1922.52862569427,324.430961872048,55.9384626957183,15436.5427540797,204.601,17739.4408043418
"733","ROMANIA","SUMITOMO-CORP",235338318.487491,7335562.0289713,106738568.331209,287362275.436184,14337.539,636774724.283856
"734","ROMANIA","SYNGENTA",800564683.272334,46085656.1177016,116129631.073126,2900800244.38704,60959.535,3863580214.8502
"735","ROMANIA","UNITED-PHOSPHOROUS/UPL",638235424.293382,4331747.02612252,192509003.757165,204166758.078069,13711.82,1039242933.15474
"736","ROMANIA","VARIOUS",749898785.466262,65258707.9188856,122845366.952293,2817727226.65394,59335.83,3755730086.99138
"737","RUSSIAN FED.","ADAMA",107028994.038816,7401136.8722022,111414592.396698,516423724.099054,7601.369,742268447.406769
"738","RUSSIAN FED.","ADEKA",27070.526820662,17.0543169264974,11493.424660366,1144.45441766646,33.958,39725.460215621
"739","RUSSIAN FED.","ALBAUGH",31385.1005726533,2474.41771907627,1440.26639692275,123272.659081252,117.416,158572.443769905
"740","RUSSIAN FED.","AVGUST",3678138936.10645,80016316.2009227,1511113177.79866,10718558952.452,172814.936,15987827382.5581
"741","RUSSIAN FED.","BASF",578366494.031021,43057223.5227401,111373125.209948,3626501674.90253,119138.976,4359298517.66624
"742","RUSSIAN FED.","BAYER-CROPSCIENCE",289998443.78783,13323842.4313175,21375366.9816675,958499187.12815,144993.941,1283196840.32896
"743","RUSSIAN FED.","CORTEVA-(DOW/DUPONT)",97346985.7244973,15942085.8468636,6607053.38546598,1193145951.56473,33215.557,1313042076.52156
"744","RUSSIAN FED.","EASTMAN-CHEM",988609.404370575,715797.651580944,2337250.43788972,48034455.6770917,116.32,52076113.1709329
"745","RUSSIAN FED.","FMC",125503657.214539,8212066.2604148,23855756.7871561,582939886.890032,28724.851,740511367.152141
"746","RUSSIAN FED.","ISAGRO",158415.566205583,23140.1160200978,1226.50978642399,1534153.58024604,349.398,1716935.77225815
"747","RUSSIAN FED.","ISHIHARA-SANGYO",7043.91322380973,138.441185177494,1051.49325577033,7313.66241098325,156.62,15547.5100757408
"748","RUSSIAN FED.","MITSUI-CHEMICAL-AGRO-SANKYO",13741611.7526939,2553575.49729435,91130.4275877528,171362290.137787,242.961,187748607.815363
"749","RUSSIAN FED.","NIPPON-SODA-CO.LTD",176607.876904736,1005.96755363176,18874.7978556417,120883.451160678,367.378,317372.093474688
"750","RUSSIAN FED.","NISSAN-CHEMICALS",191098.235686287,3423.96247657583,289688.948865375,219156.443896474,421.232,703367.590924712
"751","RUSSIAN FED.","NUFARM",25575271.5824445,4323968.65897469,299296.581182382,329339741.781364,5230.2,359538278.603966
"752","RUSSIAN FED.","SUMITOMO CHEMICAL",9827755.07352459,353926.900181491,2400538.22467413,23749819.1901101,1853.889,36332039.3884903
"753","RUSSIAN FED.","SYNGENTA",3072590279.9488,79273724.8069923,1382270040.8136,7261867842.26654,146918.234,11796001887.8359
"754","RUSSIAN FED.","UNITED-PHOSPHOROUS/UPL",3887442859.69434,22165787.5332668,1277038839.47689,1936648523.07734,19090.739,7123296009.78183
"755","RUSSIAN FED.","VARIOUS",8573625915.89454,241280311.257905,3382619367.9849,22947712754.968,271274.986,35145238350.1054
"756","SAUDI-ARABIA","VARIOUS",0,0,0,0,17177.132,0
"757","SERBIA REP.","ADAMA",21136668.2872046,844294.318692782,6815919.91624676,49586691.6642284,2668.129,78383574.1863725
"758","SERBIA REP.","ALBAUGH",19192.9878129026,2199.33214762198,811.915477686445,146246.372932654,9.902,168450.608370865
"759","SERBIA REP.","BASF",5328428.2738752,296844.752331854,733417.268205239,30753432.6700005,2640.058,37112122.9644128
"760","SERBIA REP.","BAYER-CROPSCIENCE",16771653.8990276,473614.153950128,1676461.81705433,40514285.2919134,17446.77,59436015.1619454
"761","SERBIA REP.","SYNGENTA",0,0,0,2476279.66043231,1336.776,2476279.66043231
"762","SERBIA REP.","VARIOUS",2223311745.47551,108945246.918599,478476740.717149,8132539022.6079,68332.391,10943272755.7192
"763","SLOVAKIA","ADAMA",55650588.3492632,2554974.05766059,15684035.7870037,93789830.6254573,10231.215,167679428.819385
"764","SLOVAKIA","BASF",69348737.3173631,4586512.15373976,13085095.0498501,253373343.46763,23079.71,340393687.988583
"765","SLOVAKIA","BAYER-CROPSCIENCE",14867548.1796415,576221.409420831,1243449.26339691,21210835.974055,20082.594,37898054.8265142
"766","SLOVAKIA","BELCHIM",2584793.38543729,34824.2964012523,699117.372657427,968261.191293602,475.55,4286996.24578957
"767","SLOVAKIA","CORTEVA-(DOW/DUPONT)",364999191.04985,9446181.66114657,163969753.427957,367656041.926756,27560.373,906071168.06571
"768","SLOVAKIA","FMC",23168029.1594663,2059919.84077046,3111445.36242213,103820870.292286,4050.296,132160264.654944
"769","SLOVAKIA","MITSUI-CHEMICAL-AGRO-SANKYO",1631160.29853005,303431.780539658,10237.5939423143,5973811.2213276,25.438,7918640.89433962
"770","SLOVAKIA","NUFARM",66670.0879551951,6942.46747640813,5859.42759707457,96291.7735758635,195.33,175763.756604541
"771","SLOVAKIA","SUMITOMO-CORP",57079412.8728341,2848676.5994076,15686595.6360147,30128302.4047446,5792.823,105742987.513001
"772","SLOVAKIA","SYNGENTA",63448548.6298532,2327820.85298652,18084182.950027,126390730.461031,9088.729,210251282.893897
"773","SLOVAKIA","UNITED-PHOSPHOROUS/UPL",52637454.0710622,638492.325551148,15068955.0870149,15979191.9674297,1458.248,84324093.451058
"774","SLOVAKIA","VARIOUS",87350940.425624,4272376.46937303,29456789.9665285,118565278.896915,14135.834,239645385.758441
"775","SLOVENIA","ALBAUGH",33403.0437397391,825.210593124079,2750.35787194872,41549.5275784391,440.485,78528.139783251
"776","SLOVENIA","BASF",157596.016819989,10199.5839050696,9716.685483524,689686.904590677,251.572,867199.190799259
"777","SLOVENIA","BAYER-CROPSCIENCE",11948036.9499715,235380.124312095,1386136.96873017,28751632.9715465,5721.749,42321187.0145602
"778","SLOVENIA","SYNGENTA",65752747.2662553,3113872.18599993,11053215.695532,205076549.055286,5070.753,284996384.203074
"779","SLOVENIA","VARIOUS",158832290.939517,9677815.17509843,17499026.5507607,773874101.093225,6327.625,959883233.758601
"780","SOUTH-AFRICA","ADAMA",623306046.412454,53829523.1195808,831967837.436778,2595530222.11781,15825.752,4104633629.08662
"781","SOUTH-AFRICA","BASF",89242194.5267514,12966222.8652036,30179802.6959278,528920553.251369,30821.04,661308773.339252
"782","SOUTH-AFRICA","BAYER-CROPSCIENCE",291617044.257343,33467182.4482026,42719525.0694739,1714370362.87652,98468.41,2082174114.65154
"783","SOUTH-AFRICA","CORTEVA-(DOW/DUPONT)",888645496.91528,83021225.2666561,511257099.612135,9742042694.35391,37783.336,11224966516.148
"784","SOUTH-AFRICA","MITSUI-CHEMICAL-AGRO-SANKYO",966641.841101321,49538.4347080857,60368.4187123656,13097141.9416466,250.64,14173690.6361684
"785","SOUTH-AFRICA","SUMITOMO CHEMICAL",86230987.3118303,1421635.69278161,28202058.3220944,221135248.675034,6727.081,336989930.00174
"786","SOUTH-AFRICA","SUTERRA",0,0,0,0,1135.041,0
"787","SOUTH-AFRICA","SYNGENTA",3384206728.72591,237491476.446501,1613084791.25515,5459430687.57117,47619.531,10694213683.9987
"788","SOUTH-AFRICA","UNITED-PHOSPHOROUS/UPL",703923794.279068,60176906.6432092,338714373.783675,4424624230.06362,23198.96,5527439304.76958
"789","SOUTH-AFRICA","VARIOUS",6003171993.96272,776639811.507301,2698058520.72784,31833472290.1729,96169.849,41311342616.3708
"790","SPAIN","ADAMA",390448262.853871,36911080.3440771,46771925.9999667,2510182181.23095,29751.437,2984313450.42887
"791","SPAIN","BASF",617660277.761568,87831180.7268909,45042716.0675485,5942001570.92571,48410.087,6692535745.48172
"792","SPAIN","BAYER-CROPSCIENCE",470425124.370979,50119486.3814726,34562727.8075971,3388079520.46183,150060.202,3943186859.02188
"793","SPAIN","CORTEVA-(DOW/DUPONT)",804456243.87405,17052310.0268874,181288943.231648,1504924261.61755,106912.498,2507721758.75014
"794","SPAIN","FMC",181841619.611123,15225727.9001219,17711376.7268997,1038830076.37607,17997.406,1253608800.61421
"795","SPAIN","GOWAN",16457348.0793983,126963.847393317,2948370.70783223,9375228.46667869,937.864,28907911.1013025
"796","SPAIN","ISAGRO",3730432.79319085,694924.790205493,23638.5361380091,46516233.56211,2991.975,50965229.6816444
"797","SPAIN","MITSUI-CHEMICAL-AGRO-SANKYO",5697425.50198432,5906535.43081865,2327070.35023238,392649989.635637,11526.438,406581020.918673
"798","SPAIN","NUFARM",17950842.7948611,3101203.30407246,203653.665102881,208822439.047498,3208.234,230078138.811535
"799","SPAIN","SAPEC",168941559.922876,30326626.9267417,1644486.83533953,2089736385.30215,3668.875,2290649058.98711
"800","SPAIN","SIPCAM-OXON",5436188632.83526,17163817.685899,3153516433.95486,1303629612.72573,15387.591,9910498497.20175
"801","SPAIN","SUMITOMO CHEMICAL",9344163.92259191,165272.340223329,1251049.43441047,12872366.1549789,8309.031,23632851.8522046
"802","SPAIN","SYNGENTA",1506230056.92751,108162568.484209,421700454.726974,7571604862.17589,146094.657,9607697942.31458
"803","SPAIN","UNITED-PHOSPHOROUS/UPL",546144.361451108,5755.87725133223,74770.2813079257,270753.755943896,2937.331,897424.275954263
"804","SPAIN","VARIOUS",11042258820.6422,1264566170.46045,1981711136.09892,88107443202.4222,414603.452,102395979329.624
"805","SRI-LANKA","BASF",28839545.4763034,2777030.99644128,4236996.21820944,254338628.002981,2691.333,290192200.693936
"806","SRI-LANKA","VARIOUS",1360648773.96704,41039220.8388606,674856138.560327,3278478571.07947,33328.547,5355022704.44569
"807","SWEDEN","ADAMA",94897460.2089697,156602.340679667,46218024.8729593,4099160.69529629,4377.541,145371248.117905
"808","SWEDEN","AGRO-KANESHO",67472.892729081,97.8419417359614,27994.6579518012,44741.710803981,1.23,140307.103426599
"809","SWEDEN","BASF",27815516.2259599,746315.219015546,20397692.5266634,40721831.3585756,12195.883,89681355.3302145
"810","SWEDEN","BAYER-CROPSCIENCE",10500151.813048,437589.191627469,2431050.09783369,17024029.9816868,10020.33,30392821.084196
"811","SWEDEN","BELCHIM",1309065.77667708,28318.5475249799,464732.291003101,1227516.94667676,3468.975,3029633.56188192
"812","SWEDEN","CORTEVA-(DOW/DUPONT)",36589829.6168543,841217.178457261,13094283.9067898,33509689.7125938,10158.822,84035020.4146951
"813","SWEDEN","FMC",309156.168155864,1933.26071585684,82745.1216854796,72022.9732023508,744.507,465857.523759551
"814","SWEDEN","ISHIHARA-SANGYO",2678183.10878762,6660.98755618112,727537.565069238,234423.884640336,237.707,3646805.54605337
"815","SWEDEN","NIPPON-SODA-CO.LTD",9647.67922122667,475.646089123113,1785.79134430987,29836.5255763087,278.69,41745.6422309684
"816","SWEDEN","NUFARM",8510211.41261643,108589.535938922,14076872.064375,3477716.49741035,573.648,26173389.5103407
"817","SWEDEN","SYNGENTA",25038561.3305188,180190.521117401,32276809.6960532,5598393.01697826,4862.381,63093954.5646677
"818","SWEDEN","UNITED-PHOSPHOROUS/UPL",288.016892820466,15.3992987425619,54.7904451716156,965.905419475987,3.923,1324.11205621063
"819","SWEDEN","VARIOUS",8478871.4634875,95698.1606133019,2366923.99747846,4906610.59721117,500.442,15848104.2187904
"820","SWITZERLAND","ADAMA",1075.3762353406,60.6623343035964,63.1728080770795,3658.22256921333,0,4857.4339469346
"821","SWITZERLAND","BASF",1558374.95413426,163730.276692791,334434.409717428,7826879.34311277,1903.921,9883418.98365725
"822","SWITZERLAND","BAYER-CROPSCIENCE",49276770.4715899,2574730.86404451,5417042.20062163,87842731.8093285,10911.159,145111275.345585
"823","SWITZERLAND","CORTEVA-(DOW/DUPONT)",1412369.57783429,75059.758272152,67580.0214567065,10304419.548894,135.27,11859428.9064571
"824","SWITZERLAND","FMC",74151240.2178381,3085162.38589574,7932415.19101222,90042031.5935661,7180.926,175210849.388312
"825","SWITZERLAND","ISHIHARA-SANGYO",146697.993056024,203.874221769456,12798.3431812527,2733.89931466681,0,162434.109773713
"826","SWITZERLAND","SYNGENTA",87405493.2696357,3691185.89108155,10083396.7532577,142511796.618104,9836.567,243691872.532079
"827","SWITZERLAND","UNITED-PHOSPHOROUS/UPL",44595.5348763444,8295.78112961893,279.293397565213,111974.622459529,0.998,165145.231863057
"828","SWITZERLAND","VARIOUS",282506275.072868,29225229.7749538,16854581.0253579,705357755.288206,13293.393,1033943841.16139
"829","TAIWAN","BASF",24375785.4203216,1769430.63141846,10275921.8592514,122010811.911893,8743.983,158431949.822885
"830","TAIWAN","BAYER-CROPSCIENCE",3054540.21560437,229228.34275605,859528.860128729,178470108.319554,18366.86,182613405.738044
"831","TAIWAN","CORTEVA-(DOW/DUPONT)",75684431.4409015,5463361.7460338,124977486.80648,560557368.521321,9884.1,766682648.514736
"832","TAIWAN","NISSAN-CHEMICALS",2128291.35713447,384561.786119177,35439.8948545476,26534338.7882077,91.515,29082631.8263159
"833","TAIWAN","SYNGENTA",242337604.106035,13619977.8409476,173745061.901245,952006582.808779,9296.938,1381709226.65701
"834","TAIWAN","VARIOUS",1444536205.14331,54724756.1038837,1236406904.50922,4047790166.2076,68236.906,6783458031.96401
"835","TAJIKISTAN","VARIOUS",0,0,0,0,4380,0
"836","TANZANIA","VARIOUS",2635927.49415798,263137.883995055,275105.171872843,17807973.8864002,34398.792,20982144.4364261
"837","THAILAND","ADAMA",64803798.1444526,7012055.86070607,4308418.31423751,421418697.302889,1232.195,497542969.622285
"838","THAILAND","ADEKA",1728666.65192941,235790.247953047,51177.1276432548,16267977.3468024,2103.077,18283611.3743281
"839","THAILAND","BASF",40123787.6117706,2189770.79812663,7830427.89177611,154783134.094128,7582.457,204927120.395801
"840","THAILAND","BAYER-CROPSCIENCE",204236540.832108,16690465.0128724,59949666.7286235,1152030785.11733,47125.489,1432907457.69094
"841","THAILAND","CORTEVA-(DOW/DUPONT)",69146717.7151009,6701708.6515013,40056175.4217672,623783975.13759,20719.392,739688576.925959
"842","THAILAND","FMC",24985160.961587,203383.163118921,7012925.29098319,46235227.6882735,6939.654,78436697.1039626
"843","THAILAND","KUMIAI",1609369.43178056,6349.41648944732,464849.747676343,8780720.92636874,1935.801,10861289.5223151
"844","THAILAND","MITSUI-CHEMICAL-AGRO-SANKYO",64361.7582720633,8937.40816521029,1405.67743433532,616672.114677653,1912.217,691376.958549262
"845","THAILAND","NISSAN-CHEMICALS",3436.42581723196,303.177741098543,334.165081139523,16674.7234282833,462.574,20748.4920677533
"846","THAILAND","SINOCHEM",8807635.31075326,649482.912065101,1703619.06478108,44049834.2166433,389.371,55210571.5042427
"847","THAILAND","SUMITOMO CHEMICAL",12400.2563442138,71.1281800604807,3544.4506945793,4149.32658303656,738.696,20165.1618018901
"848","THAILAND","SYNGENTA",15087897226.6348,506223714.836888,6893640391.26162,34357116683.7587,229531.898,56844878016.492
"849","THAILAND","UNITED-PHOSPHOROUS/UPL",2253676.38059989,274087.57202568,2008132.65421208,16117199.3557543,1186.165,20653095.962592
"850","THAILAND","VARIOUS",34906198970.962,1093816369.04324,24167671921.4507,69006693245.9269,338323.627,129174380507.383
"851","TUNISIA","AMVAC",0,0,0,1500762.51312881,136,1500762.51312881
"852","TUNISIA","BASF",3531704.41902756,182689.204661913,560390.138733972,14180042.3506053,3524.627,18454826.1130287
"853","TUNISIA","BAYER-CROPSCIENCE",16145246.6412881,240138.869951212,2083897.94736978,21157820.2721115,7129.276,39627103.7307207
"854","TUNISIA","CORTEVA-(DOW/DUPONT)",24213039.1458144,2960198.26359304,16542827.3196676,252120360.183021,4947.652,295836424.912096
"855","TUNISIA","FMC",38292908.7618336,270428.977759083,14718219.3857447,26927023.9828548,941.544,80208581.1081921
"856","TUNISIA","NUFARM",333530.749942949,40558.7244869985,59502.0726473454,2728183.75326084,609.214,3161775.30033814
"857","TUNISIA","SUMITOMO CHEMICAL",5519.28780166949,24.7757643877835,1820.22603442066,1668.50553772084,67.188,9032.79513819878
"858","TUNISIA","SYNGENTA",72877251.4762571,1688775.45521681,23350113.047997,139634387.758737,6091.944,237550527.738208
"859","TUNISIA","UNITED-PHOSPHOROUS/UPL",87900729.8544731,3659015.06476803,34821866.4635321,246326179.036907,3133.225,372707790.41968
"860","TUNISIA","VARIOUS",260437262.246933,24499732.5072379,31161149.1819621,2121027936.98819,14631.622,2437126080.92432
"861","TURKEY","ADAMA",237338396.957525,24174426.6836541,28842954.2750748,1707613611.61176,13498.556,1997969389.52802
"862","TURKEY","BASF",243085673.561262,17696440.8959722,71754400.8926153,1352488661.48044,37842.308,1685025176.83029
"863","TURKEY","BAYER-CROPSCIENCE",162693034.047554,7189658.54281945,24421671.7004153,499715278.478021,57892.443,694019642.76881
"864","TURKEY","CORTEVA-(DOW/DUPONT)",62057227.8194284,9387654.87284183,13043624.3950743,640326559.509917,21735.945,724815066.597261
"865","TURKEY","FMC",12116792.1677377,1554948.12810769,420395.841476893,104181791.548298,10948.945,118273927.68562
"866","TURKEY","NUFARM",35337903.4475055,4411693.9629034,1095508.76651907,295747528.73186,894.788,336592634.908788
"867","TURKEY","SUMITOMO-CORP",135468507.034226,3048558.93756581,18600269.622803,200473613.557769,12563.033,357590949.152364
"868","TURKEY","SYNGENTA",705087118.85911,22316570.1023244,224197975.954024,1655425379.55159,31101.846,2607027044.46705
"869","TURKEY","UNITED-PHOSPHOROUS/UPL",40581236.4575059,4509712.06781849,6977126.07123547,353858505.071291,1032.815,405926579.667851
"870","TURKEY","VARIOUS",6883059825.96864,311682875.271115,1762066844.30764,21997956476.8603,160386.324,30954766022.4077
"871","TURKMENISTAN","VARIOUS",0,0,0,0,19300,0
"872","U.KINGDOM(UK)","ADAMA",370581988.993691,20240442.4107744,119213020.811317,913624240.820655,38925.39,1423659693.03644
"873","U.KINGDOM(UK)","ADEKA",36.5675106238932,0.043340526346425,3.67002231455914,2.89268710645628,1.481,43.1735605712551
"874","U.KINGDOM(UK)","AGRIUM",62958327.5234611,377976.558776422,34965634.076829,38770126.7369199,1028.557,137072064.895986
"875","U.KINGDOM(UK)","ALBAUGH",170758727.290986,5690450.3157635,11387496.3650642,169316819.908765,4146.06,357153493.880579
"876","U.KINGDOM(UK)","BASF",663426260.972906,57249910.7684001,143788864.794974,3259368352.87326,145111.388,4123833389.40954
"877","U.KINGDOM(UK)","BAYER-CROPSCIENCE",326286813.684843,26134473.5475847,16748561.2650692,1478873228.0106,208972.149,1848043076.5081
"878","U.KINGDOM(UK)","BELCHIM",74014879.0752197,3507993.58427259,4961485.86646356,374230238.516361,17575.527,456714597.042317
"879","U.KINGDOM(UK)","CORTEVA-(DOW/DUPONT)",455816378.632141,24903276.6056293,149635514.057163,1164135333.75554,70816.649,1794490503.05047
